地区ID,地区名,戦闘形式,部隊名,プリセット
1224,中級4,昼戦,51,MXw4Ny05LTIyOS0zMjQtNjg7MzUzLTgtNDQtODAtMzA1OzIwMjA2LTctNC0zMi00MTI7MjAyMjgtMTQtNDAtMzM1LTE2ODsyMDA1NS0xMy00LTMyLTk5fDA=
1224,中級4,昼戦,52,MXwzNDctOS0yMzQtMjAtMTI7MjAxMjctOC0zOTYtMTgyLTEyOzIxMy03LTIzNC0yMC0xMjsyMDExNS0xNC0xOTctMjg2LTY2OzIwMTIyLTEzLTQtMzItMTkwfDA=
1224,中級4,昼戦,53,MXwyMDI5My05LTQtMzItMjc1OzIwMDY1LTgtMTA2LTM1Ni0xNTk7MjAyMDUtNy0yNzQtMzItMjM0OzIwMTAxLTE0LTkyLTM1OS0xNTY7MjAwMjYtMTMtNjItMzQ4LTE1N3ww
1224,中級4,昼戦,54,MXwyMDE0My05LTE5Mi0zOTEtNjY7MjAxMDMtOC05Mi0zNTgtMTI1OzIwMTA0LTctMjYwLTcyLTEyOzIwMDU3LTE0LTEwMC0zMzgtNjA7MjAwNjYtMTMtODMtMzY4LTI5OXww
1224,中級4,昼戦,55,MXwyMDAzMi05LTIzNC03Mi0xMzQ7MTM4LTgtMTItMzYxLTIzNDsyMDA1Ni03LTQtMTI2LTMyOzIwMDY0LTE0LTEzMC0zMi0zOTA7MjAyNjItMTMtNC0zMi0zODN8MA==
1224,中級4,昼戦,56,MXwyMDIxNi05LTI3My0zMi0yMzQ7Mzc2LTgtNDAtNzItMTI7MjAwNjAtNy00LTEzNS0zNjA7MjAxNzEtMTQtMjYxLTMyLTIzNDsyMDE3OC0xMy0yMTQtNzItMTJ8MA==
1224,中級4,昼戦,57,MXwyMDEzNi05LTIzNC03Mi0xMjsyMDEzMS04LTQwLTcyLTMwMzszOTEtNy0yMzQtNzItMTI7Mzg0LTE0LTQwLTcyLTEyOzIwMDI5LTEzLTIzNC03Mi0xMnww
1224,中級4,昼戦,58,MXwyMDAyMS05LTIzNC0yNzItMTI7MjQ1LTgtMjM0LTcyLTI3NzsxMDIzLTctMjM0LTcyLTEyOzEwNDMtMTQtNC0zMi0zODg7MTAzMC0xMy0yNTMtNzItMTJ8MA==
1224,中級4,昼戦,59,MXwxMzUtOS0yMzQtNzItMjQ5OzU0LTgtMzItNDQtOTE7MjU5LTctMjM0LTcyLTEyOzE2LTE0LTIzNi03Mi0xMjsyMDAzMS0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,60,MXwzNDEtOS0yMzQtNzItMTI7NDAxLTgtMjM0LTcyLTEyOzMxMS03LTIzNC03Mi0xMjszMTUtMTQtMjM0LTcyLTEyOzM1OS0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,61,MXwzOTMtOS0xMi0zMi0yMzQ7NjItOC00LTMyLTEyNzsxMDE5LTctMjM0LTE0Ni0xMjsyMzQtMTQtMjM0LTcyLTEyOzIwMDk0LTEzLTIzNC03Mi0xMnww
1224,中級4,昼戦,62,MXwyMDMtOS0yNTAtNzItMTI7MjQzLTgtMjgyLTMyLTIzNDszNzgtNy0xMi0zMTctMjM0OzIwLTE0LTIzNC03Mi0xMjsyNTEtMTMtMjM0LTcyLTEyfDA=
1224,中級4,昼戦,63,MXwxMDI4LTktMjM0LTcyLTEyOzIwMDYzLTgtMTI0LTMyLTM3NDs3My03LTI5NS0zMi0yMzQ7MTE4LTE0LTQtMzItMjQ4OzM1Ni0xMy04LTMyLTIzNHww
1224,中級4,昼戦,64,MXwxMDI3LTktNC0zMi0xODQ7MTAzMi04LTgtMzItMjU1OzI4LTctMjM0LTcyLTEyOzMxOC0xNC04LTMyLTIzNDsyMDA2MS0xMy0xMi0xMzYtMjM0fDA=
1224,中級4,昼戦,65,MXwzNjEtOS04LTMyLTIzNDs1OS04LTIzNC03Mi0xMjszMDYtNy04LTMyLTIzNDszMTMtMTQtOC0zMi0yMzQ7MjE0LTEzLTgtMzE5LTIzNHww
1224,中級4,昼戦,66,MXwyMjQtOS0yMzQtNzItMTI7Mjc0LTgtMjk0LTMyLTMwOTszMzgtNy04LTMyLTIzNDsyODktMTQtOC0zMi0yMzQ7MjkwLTEzLTgtMzItMjM0fDA=
1224,中級4,昼戦,67,MXwzNjUtOS04LTMyLTIzNDsxMDM2LTgtMjM0LTcyLTEyOzE3Ny03LTIzNC03Mi0xMjszNDItMTQtOC0zMi0yMzQ7MjAwOTMtMTMtMjM0LTcyLTEyfDA=
1224,中級4,昼戦,68,MXw3Mi05LTQtMzItMTY1OzIzNi04LTgtMzItMjM0OzIxOC03LTIzNC0yODAtMTI7MjE1LTE0LTEyLTMyLTIzNDszMjgtMTMtMjM0LTcyLTEyfDA=
1224,中級4,昼戦,69,MXwzMzMtOS0yMzQtNzItMTI7MjAwNzEtOC0xMi0zMi0yMzQ7MzcyLTctOC0zMi0yMzQ7Mjk1LTE0LTIzNC03Mi0xMjszMzYtMTMtMjM0LTcyLTEyfDA=
1224,中級4,昼戦,70,MXwxNzItOS0xNjktMzItMjM0OzE5NC04LTgtMzItMjM0OzIzLTctMjM0LTcyLTEyOzE4Ny0xNC0yODgtMzItMjM0OzI4Ni0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,71,MXwzMDQtOS0yMzQtNzItMTI7MzQwLTgtOC0zMi0yMzQ7MzU1LTctMjM0LTcyLTEyOzM5MC0xNC04LTMyLTIzNDsxMDYtMTMtMTItMzItMjM0fDA=
1224,中級4,昼戦,72,MXwxODEtOS0xMi0zMi0yMzQ7MTk2LTgtMTItMzItMjM0OzM2My03LTIzNC03Mi0xMjszNjQtMTQtMjM0LTcyLTEyOzEwMzgtMTMtOC0zMi0zMjl8MA==
1224,中級4,昼戦,73,MXwyNy05LTIzNC0xODEtMTI7MTAyLTgtMjM0LTcyLTEyOzEzNy03LTIzNC03Mi0xMjsyODAtMTQtMjM0LTcyLTEyOzE1MC0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,74,MXwyODctOS0xMi0zMi0yMzQ7MzkyLTgtMjM0LTcyLTEyOzEwMzktNy00LTMyLTMzMDsxMTktMTQtOC0zMi0yMzQ7MTI5LTEzLTgtMzItMjM0fDA=
1224,中級4,昼戦,75,MXwxMzAtOS04LTMyLTIzNDsxMDI5LTgtMTItMzItMjM0OzMwMS03LTIzNC03Mi0xMjszODAtMTQtMjM0LTcyLTEyOzE5My0xMy0xMi0zMi0yMzR8MA==
1224,中級4,昼戦,76,MXwyODgtOS04LTMyLTIzNDsxNzUtOC04LTMyLTIzNDsxMTYtNy0yMzQtMzc4LTEyOzMyNy0xNC0yMzQtNzItMTI7MTQ0LTEzLTIzNC03Mi0xMnww
1224,中級4,昼戦,77,MXwzNDktOS04LTMyLTIzNDsxOC04LTIzNC03Mi0xMjsyMDktNy0yMzQtNzItMTI7MjI1LTE0LTIzNC03Mi0xMjsyOTctMTMtMTItMzItMjM0fDA=
1224,中級4,昼戦,78,MXwxOTEtOS0yMzQtNzItMTI7MzQzLTgtOC0zMi0yMzQ7MTY5LTctMjM0LTcyLTEyOzMzMC0xNC04LTMyLTIzNDsyMjctMTMtOC0zMi0yMzR8MA==
1224,中級4,昼戦,79,MXwzNDQtOS04LTMyLTIzNDsxNy04LTQwLTcyLTE1NDs2OS03LTgtMzItMjM0OzM3My0xNC04LTMyLTIzNDsxOS0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,80,MXwxNzYtOS0yMzQtNzItMTI7MjA3LTgtMTItMzItMjM0OzM4Mi03LTgtMzItMjM0OzU4LTE0LTgzLTMyLTIzNDsyOTEtMTMtMjM0LTcyLTEyfDA=
1224,中級4,昼戦,81,MXwyMzktOS0xMi0yNjgtMjM0OzI2Ny04LTIzNC03Mi0xMjsyNC03LTIzNC03Mi0yNDQ7MjIzLTE0LTEyLTMyLTQwMTsyMi0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,82,MXwyMzctOS04LTMyLTIzNDszOTQtOC04LTMyLTIzNDsyNjUtNy04LTMyLTIzNDszODUtMTQtMzA1LTMyLTIzNDs5Mi0xMy0yMzQtNzItMTJ8MA==
1224,中級4,昼戦,83,MXwxMDUtOS04LTE3My0yMzQ7MTM0LTgtMTItMzItMzYzOzI3OS03LTgtMzItMjM0OzMzNS0xNC0zMDUtMzItMjM0OzcwLTEzLTEyLTMyLTIzNHww
1224,中級4,昼戦,84,MXwyOTgtOS04LTMyLTIzNDszMy04LTIzNC03Mi0xMjsxMjAtNy04LTMyLTIzNDs2OC0xNC0xMi0zMi0zNzc7MTA4LTEzLTgtMzItMjM0fDA=
1224,中級4,昼戦,85,MXwzMTQtOS04LTMyLTIzNDsxNzAtOC0xMi0zMi0yMzQ7MjU4LTctOC0zMi0yMzQ7MjUtMTQtMjM0LTcyLTEyOzEwNy0xMy04LTMyLTIzNHww
1224,中級4,昼戦,86,MXwxMzMtOS0xMi0zMi0yMzQ7NzQtOC0xMi0zMi0yMzR8MA==
1228,中級8,昼戦,1,MXwyMDA1MC05LTI5OC0xNjAtOTA7MjAxMTQtOC0zMDUtNzItMjEzOzIwMDQ2LTctMjAtMTA1LTI5NzsyMDAzOS0xNC0zMzctMTExLTg2OzIwMjMzLTEzLTI2Ni03Mi0zODF8MA==
1228,中級8,昼戦,2,MXwxODMtOS0yMjQtMjAtNTg7MjAwOTctOC0xNzktNzItMzg0OzIwMzEwLTctMjI0LTcyLTQwNDsyODUtMTQtMjI0LTcyLTU4OzIwMjIxLTEzLTIyNC0xNzYtNTh8MA==
1228,中級8,昼戦,3,MXwyMDAwOC05LTE4MC0yMzgtMzUxOzIwMDEyLTgtMTY3LTcyLTM1MzsyMDA1My03LTE3MC00LTM3MTsyMDAxMC0xNC0xNTUtNzItMzU1OzIwMDA3LTEzLTIyNC03Mi0xNzF8MA==
1228,中級8,昼戦,4,MXwyMDI1Ni05LTM4Mi00LTkwOzIwMDk1LTgtMjIxLTE1OC0zNjU7MjAyMTItNy0yMjQtNzItMzM0OzI3MC0xNC0yMTEtNC05MDszNzktMTMtMjI0LTcyLTU4fDA=
1228,中級8,昼戦,5,MXwxNDYtOS0yMC00LTkwOzMtOC0xNjQtNzItNDA7MjAyMjAtNy0yMjQtNzItNTg7MjAyMDAtMTQtMjQxLTQtOTA7MjYwLTEzLTIyNC03Mi0zMjB8MA==
1228,中級8,昼戦,6,MXwyMDAwMS05LTEyMi03Mi00MDsyNjEtOC0yMC0zMDAtOTA7MjAyNTItNy0xNzgtNC05MDsyNzctMTQtMjI0LTcyLTU4OzIwMTI0LTEzLTIwLTE5MS05MHww
1228,中級8,昼戦,7,MXwyMDAxMy05LTIyNC03Mi01ODsxMDQyLTgtMjI0LTcyLTM4NzszMTItNy0yMC00LTM1NDsyMDIzMC0xNC0yMC0yODctOTA7MjAwMzctMTMtMjAtMTI5LTkwfDA=
1228,中級8,昼戦,8,MXwyNDItOS0yNzgtNzItNTg7MzE2LTgtMjAtNC05MDszNi03LTU5LTQtOTA7MTQyLTE0LTMzMi03Mi01ODsxNjYtMTMtMjcwLTcyLTU4fDA=
1228,中級8,昼戦,9,MXwyOTQtOS0zMDUtNzItNDA7OTYtOC0yMjQtNzItMjM3OzEyNi03LTE5OC03Mi01ODsyOTYtMTQtMzM5LTQtOTA7NC0xMy0yMjQtMjcxLTU4fDA=
1228,中級8,昼戦,10,MXwyNjYtOS0yMC00LTkwOzIwMDA1LTgtMTEzLTcyLTQwOzEwMzEtNy0yMC00LTI1NDsyNTAtMTQtMjI0LTcyLTU4OzIwMDAyLTEzLTM3NS0xMDEtNTh8MA==
1228,中級8,昼戦,11,MXwzNzctOS0zMTgtNC05MDsxMDE3LTgtMzA1LTcyLTQwOzEwMjQtNy0yMC00LTE4MzsxMDM1LTE0LTIyNC0zMjctNDA7MjAwNDQtMTMtMjAtNC0xMTV8MA==
1228,中級8,昼戦,12,MXw0OC05LTIwLTIxNy05MDsxMDE4LTgtMzA1LTcyLTE0NzsyMzEtNy0yMC0yODMtOTA7MzE3LTE0LTIwLTQtMjU5OzM1Ny0xMy0yMjQtNzItNTh8MA==
1228,中級8,昼戦,13,MXw0MDAtOS0zMDUtNzItNDA7MzAzLTgtMzA1LTcyLTQwOzEwMDEtNy0yMjQtNzItNTg7Mzk5LTE0LTMwNS03Mi00MDsyMDA5MS0xMy0yMjQtNzItNTh8MA==
1228,中級8,昼戦,14,MXwyMjItOS0yMC0yNDctOTA7MjcyLTgtMjI0LTcyLTU4OzM3NS03LTIyNC03Mi01ODsyMDIwMS0xNC0yNjItNC05MDszNjktMTMtMjI0LTcyLTU4fDA=
1228,中級8,昼戦,15,MXwzMjktOS0yMC00LTkwOzIwNC04LTIwLTQtOTA7MTAzNy03LTIwLTMyNS05MDsyMjYtMTQtMjAtNC05MDsyMDA1MS0xMy0yMC0xMDQtOTB8MA==
1228,中級8,昼戦,16,MXwzNDgtOS0yMC00LTkwOzI1Ny04LTIwLTQtOTA7MTAwOS03LTIyNC03Mi01ODsxMDEwLTE0LTIyNC03Mi01ODsyMDA0OS0xMy0yMTItNC05MHww
1228,中級8,昼戦,17,MXwxOTgtOS0yMC00LTkwOzI0Ny04LTIwLTQtOTA7MTc5LTctMjAtNC00MDU7MTAwLTE0LTI3Ni03Mi01ODsxMDIwLTEzLTIwLTQtMTQ4fDA=
1228,中級8,昼戦,18,MXwzODEtOS0yMC00LTkwOzE0OC04LTIwLTQtOTA7Ni03LTMwNS0zNDYtNDA7NDMtMTQtMjQyLTQtOTA7MjAyMDYtMTMtNC0zMi00MTJ8MA==
1228,中級8,昼戦,19,MXwyNDgtOS0yNDYtNzItNDA7MTI4LTgtMjAtNC05MDszNzAtNy0yMjQtNzItNTg7OTktMTQtMjI0LTcyLTU4OzMzMS0xMy0zMDUtNzItNDB8MA==
1228,中級8,昼戦,20,MXwzODMtOS0yMjQtNzItNTg7MTkyLTgtMjAtNC05MDsyMTEtNy0yMC00LTkwOzI2OS0xNC0zMDUtNzItNDA7MzMyLTEzLTMwNS03Mi00MHww
1228,中級8,昼戦,21,MXwzNzEtOS0yMC00LTkwOzM4OC04LTIwLTQtOTA7MjAyLTctMzA1LTcyLTQwOzE5Ny0xNC0yMC00LTkwOzM4OS0xMy0yMC00LTkwfDA=
1228,中級8,昼戦,22,MXw0Mi05LTIwLTQtMTA4OzMzNC04LTIwLTQtOTA7MTQtNy0yMjQtMTk1LTQwOzM1NC0xNC0yMjQtNzItNTg7MTQ1LTEzLTIwLTIwOC05MHww
1228,中級8,昼戦,23,MXwxNjgtOS0yMjQtNzItNTg7MzA1LTgtMjAtNC05MDsxNS03LTI0NS03Mi01ODsyMDA1NS0xNC00LTMyLTk5OzM1OC0xMy0yMjQtNzItNTh8MA==
1228,中級8,昼戦,24,MXwzNDYtOS0zMDUtNzItNDA7MzQtOC0yMC0yNzktOTA7MTEtNy0yOTEtNzItNTg7OTgtMTQtMzA1LTcyLTQwOzExNy0xMy0yMC00LTkwfDA=
1228,中級8,昼戦,25,MXwxMTMtOS0xOTQtNzItNDA7MjQ0LTgtMjI0LTcyLTQwOzI3My03LTIwLTQtOTA7MTQwLTE0LTIyNC03Mi01ODsxODQtMTMtMjAtNC05MHww
1228,中級8,昼戦,26,MXw0Ny05LTIwLTMwMS05MDsxODAtOC0yNTgtNC05MDszMzctNy0yMC00LTkwOzEyMy0xNC0zMDItNzItNTg7MjMyLTEzLTIyNC03Mi01OHww
1228,中級8,昼戦,27,MXw1Mi05LTIwLTE1My05MDsyMzUtOC0yMC00LTkwOzM2MC03LTIwLTQtOTA7MTY3LTE0LTIyNC03Mi01ODsxMzItMTMtMjI0LTcyLTU4fDA=
1228,中級8,昼戦,28,MXwzMDktOS0zMDUtNzItNDA7MzIyLTgtMjI0LTcyLTU4OzIxMC03LTMwNS03Mi00MDsxODYtMTQtMjI0LTcyLTU4OzE0MS0xMy0yMjQtNzItNTh8MA==
1228,中級8,昼戦,29,MXwxMzktOS0zNDQtNzItNDA7MjY4LTgtMjAtNC05MDs0MDItNy0yMC00LTkwOzIwMTIyLTE0LTQtMzItMTkwOzIwMjkzLTEzLTQtMzItMjc1fDA=
1228,中級8,昼戦,30,MXwzOC05LTIwLTE3Mi05MDszNS04LTIwLTM0NS05MDsyMDA2NS03LTEwNi0zNTYtMTU5OzktMTQtMjY3LTcyLTQwOzIwMDg4LTEzLTM2OS0yMjQtMTA3fDA=
1228,中級8,昼戦,31,MXwzMjAtOS0yMC00LTkwOzI4NC04LTIwLTQtOTA7MjAyMDUtNy0yNzQtMzItMjM0OzIxNy0xNC0yMC00LTkwOzkwLTEzLTIyNC03Mi01OHww
1228,中級8,昼戦,32,MXwyNTUtOS0yMC00LTkwOzE3NC04LTMyMi00LTkwOzIwMTI1LTctMjM5LTEzMi02ODszMDgtMTQtMjAtNC05MDsyMDA2Ni0xMy04My0zNjgtMjk5fDA=
1228,中級8,昼戦,33,MXwyMDA1Ny05LTEwMC0zMzgtNjA7MjQxLTgtMjAtNC05MDsyMDIyOC03LTQwLTMzNS0xNjg7MTQ3LTE0LTIwLTQtOTA7MTM4LTEzLTEyLTM2MS0yMzR8MA==
1228,中級8,昼戦,34,MXwyMDA1Ni05LTQtMTI2LTMyOzQwLTgtMjgxLTQtOTA7MzQ3LTctMjM0LTIwLTEyOzIwMDY0LTE0LTEzMC0zMi0zOTA7MjAxMjctMTMtMzk2LTE4Mi0xMnww
1228,中級8,昼戦,35,MXwyMDA4MS05LTIyOS0xMzEtMzg1OzIwMjYyLTgtNC0zMi0zODM7MTgyLTctMjAtNC05MDsyMDIxNi0xNC0yNzMtMzItMjM0OzIwMDYwLTEzLTQtMTM1LTM2MHww
1228,中級8,昼戦,36,MXwyMTMtOS0yMzQtMjAtMTI7MjAxNzEtOC0yNjEtMzItMjM0OzIwMTE1LTctMTk3LTI4Ni02Njs0MS0xNC0yMC00LTkwOzEwNDMtMTMtNC0zMi0zODh8MA==
1228,中級8,昼戦,37,MXw1NC05LTMyLTQ0LTkxOzIwMTAxLTgtOTItMzU5LTE1NjsyMDA4MC03LTM2Ni0yMjAtNjg7MjAwMjYtMTQtNjItMzQ4LTE1NzsyMDE0My0xMy0xOTItMzkxLTY2fDA=
1228,中級8,昼戦,38,MXwyMDEwMy05LTkyLTM1OC0xMjU7MzkzLTgtMTItMzItMjM0OzIwMTA0LTctMjYwLTcyLTEyOzYyLTE0LTQtMzItMTI3OzI0My0xMy0yODItMzItMjM0fDA=
1228,中級8,昼戦,39,MXwzNzgtOS0xMi0zMTctMjM0OzIwMDc1LTgtMzQwLTExMi02MTsyMDA2My03LTEyNC0zMi0zNzQ7MzU2LTE0LTgtMzItMjM0OzEwMjctMTMtNC0zMi0xODR8MA==
1228,中級8,昼戦,40,MXw3My05LTI5NS0zMi0yMzQ7MTE4LTgtNC0zMi0yNDg7MTAzMi03LTgtMzItMjU1OzIwMDMyLTE0LTIzNC03Mi0xMzQ7MzE4LTEzLTgtMzItMjM0fDA=
1228,中級8,昼戦,41,MXwzNzQtOS0yMjktMjI0LTY4OzM2MS04LTEyLTMyLTIzNDsyMDA2MS03LTEyLTEzNi0yMzQ7MzA2LTE0LTgtMzItMjM0OzMxMy0xMy04LTMyLTIzNHww
1228,中級8,昼戦,42,MXwzMzgtOS04LTMyLTIzNDsyMTQtOC04LTMxOS0yMzQ7Mjc0LTctMjk0LTMyLTMwOTsyODktMTQtOC0zMi0yMzQ7MjkwLTEzLTEyLTMyLTIzNHww
1228,中級8,昼戦,43,MXwzNjUtOS04LTMyLTIzNDszNDItOC04LTMyLTIzNDsxNzMtNy0yMjktMzE2LTY4OzMwNy0xNC0zMjEtMjI0LTY4OzcyLTEzLTQtMzItMTY1fDA=
1228,中級8,昼戦,44,MXwyMzYtOS04LTMyLTIzNDsyMTUtOC0xMi0zMi0yMzQ7MjAwNzEtNy0xMi0zMi0yMzQ7MzcyLTE0LTgtMzItMjM0OzIwMTk5LTEzLTIyOS0yMjQtNjh8MA==
1228,中級8,昼戦,45,MXwyNTMtOS0yMjktMjI0LTY4Ozc5LTgtMjI5LTIyNC0yNTY7MTcyLTctMTY5LTMyLTIzNDsxOTQtMTQtOC0zMi0yMzQ7MTg3LTEzLTI4OC0zMi0yMzR8MA==
1228,中級8,昼戦,46,MXwzNzYtOS00MC03Mi0xMjszOTAtOC0xMi0zMi0yMzQ7MzQwLTctMTItMzItMjM0OzEwMzgtMTQtMTItMzItMzI5OzE5Ni0xMy0xMi0zMi0yMzR8MA==
1228,中級8,昼戦,47,MXwxMDYtOS0xMi0zMi0yMzQ7MjAxNzgtOC0yMTQtNzItMTI7MTgxLTctMTItMzItMjM0OzIwMTM2LTE0LTIzNC03Mi0xMjsyMDA4OS0xMy0yMjktMTIzLTY4fDA=
1228,中級8,昼戦,48,MXw3Ny05LTIyOS0yMjQtNDAwOzI4Ny04LTEyLTMyLTIzNDsyMDEzMS03LTQwLTcyLTMwMzsxMDM5LTE0LTQtMzItMzMwOzEyOS0xMy04LTMyLTIzNHww
1228,中級8,昼戦,49,MXwzOTEtOS0yMzQtNzItMTI7MTAyOS04LTEyLTMyLTIzNDsxMTktNy04LTMyLTIzNDsxMzAtMTQtOC0zMi0yMzQ7Mzg0LTEzLTQwLTcyLTEyfDA=
1228,中級8,昼戦,50,MXwyMDAyOS05LTIzNC03Mi0xMjsxMDIxLTgtMjI5LTIyNC0xNDk7MjYzLTctMjI5LTIyNC02ODsyOTItMTQtMjI5LTIyNC02ODsxOTMtMTMtMTItMzItMjM0fDA=
1228,中級8,昼戦,51,MXwyODgtOS04LTMyLTIzNDszODYtOC0yMjktMjI0LTY4OzIwMDIxLTctMjM0LTI3Mi0xMjsxODUtMTQtMjI5LTIyNC05NDsyMDgtMTMtMjI5LTIyNC02OHww
1228,中級8,昼戦,52,MXwxNzUtOS04LTMyLTIzNDsyNDUtOC0yMzQtNzItMjc3OzIzOC03LTIyOS0yMjQtNjg7MzQ5LTE0LTgtMzItMjM0OzI5Ny0xMy0xMi0zMi0yMzR8MA==
1228,中級8,昼戦,53,MXwxMDQ0LTktMjI5LTIyNC02ODsxMDMzLTgtMjI5LTI1Mi02ODsyNTQtNy0zNDEtMjI0LTY4OzM5Ni0xNC0yMjktMjI0LTY4OzExMi0xMy0yMjktMjI0LTY4fDA=
1228,中級8,昼戦,54,MXwzNDMtOS04LTMyLTIzNDsxMDIzLTgtMjM0LTcyLTEyOzEwOS03LTIyOS0yMjQtNjg7MzMwLTE0LTgtMzItMjM0OzMzOS0xMy0yMjktMjI0LTY4fDA=
1228,中級8,昼戦,55,MXwzNDQtOS04LTMyLTIzNDs4Mi04LTIyOS0yNTctNjg7MjI3LTctOC0zMi0yMzQ7MTA0MC0xNC0yMjktMzI2LTY4OzY5LTEzLTgtMzItMjM0fDA=
1228,中級8,昼戦,56,MXwxMDMwLTktMjUzLTcyLTEyOzEzNS04LTIzNC03Mi0yNDk7MzczLTctOC0zMi0yMzQ7MzgyLTE0LTgtMzItMjM0OzIwNy0xMy0xMi0zMi0yMzR8MA==
1228,中級8,昼戦,57,MXwzOTUtOS0yMjktMjI0LTY4OzM0NS04LTIyOS0yMjQtNjg7MjU5LTctMjM0LTcyLTEyOzU4LTE0LTgzLTMyLTIzNDsyMzktMTMtMTItMjY4LTIzNHww
1228,中級8,昼戦,58,MXwyNzUtOS0yMjktMjI0LTY4OzE2LTgtMjM2LTcyLTEyOzM0MS03LTIzNC03Mi0xMjsyMDAzMS0xNC0yMzQtNzItMTI7NDAxLTEzLTIzNC03Mi0xMnww
1228,中級8,昼戦,59,MXwxNDktOS0yMjktMjI0LTY4OzIyMy04LTEyLTMyLTQwMTs4Ni03LTIyOS0yOTAtNjg7MzYyLTE0LTIyOS0yMjQtNjg7MjM3LTEzLTgtMzItMjM0fDA=
1228,中級8,昼戦,60,MXwzMTEtOS0yMzQtNzItMTI7Mzk0LTgtOC0zMi0yMzQ7MjQwLTctMjI5LTIyNC02ODsyNzYtMTQtMjI5LTIyNC02ODszMTUtMTMtMjM0LTcyLTEyfDA=
1228,中級8,昼戦,61,MXwzNTktOS0yMzQtNzItMTI7Mzg1LTgtMzA1LTMyLTIzNDsyNjUtNy04LTMyLTIzNDsxMDI2LTE0LTIyOS0xODUtNjg7MTA1LTEzLTgtMTczLTIzNHww
1228,中級8,昼戦,62,MXwyNzktOS04LTMyLTIzNDsxMDE5LTgtMjM0LTE0Ni0xMjsxMzQtNy0xMi0zMi0zNjM7MzM1LTE0LTMwNS0zMi0yMzQ7MjM0LTEzLTIzNC03Mi0xMnww
1228,中級8,昼戦,63,MXwyNjQtOS0yMjktMjI0LTY4OzMxOS04LTIyOS0yMjQtNjg7NzAtNy0xMi0zMi0yMzQ7MjAwOTQtMTQtMjM0LTcyLTEyOzIwMy0xMy0yNTAtNzItMTJ8MA==
1228,中級8,昼戦,64,MXwyMC05LTIzNC03Mi0xMjsyNDktOC0yMjktMjI0LTY4OzI1MS03LTIzNC03Mi0xMjsxMDI4LTE0LTIzNC03Mi0xMjsxOTUtMTMtMjI5LTIyNC02OHww
1228,中級8,昼戦,65,MXwyOTgtOS04LTMyLTIzNDsxMjEtOC0yMjktMjI0LTY4OzI4LTctMjM0LTcyLTEyOzEyMC0xNC04LTMyLTIzNDs4NC0xMy0yMjktMjI0LTE2Mnww
1228,中級8,昼戦,66,MXw2OC05LTEyLTMyLTM3NzsxMDgtOC04LTMyLTIzNDsxMTAtNy0yMjktMTUwLTY4OzMxNC0xNC0xMi0zMi0yMzQ7MjcxLTEzLTIyOS0yMjQtNjh8MA==
1228,中級8,昼戦,67,MXw3OC05LTIyOS0yMjQtNjg7MTcwLTgtMTItMzItMjM0OzI1OC03LTEyLTMyLTIzNDs1OS0xNC0yMzQtNzItMTI7ODUtMTMtMjI5LTIyNC02OHww
1228,中級8,昼戦,68,MXwzMDAtOS0yMjktMjI0LTY4OzExMS04LTM2Mi0yMjQtNjg7MjI0LTctMjM0LTcyLTEyOzEwNy0xNC04LTMyLTIzNDsxMDM2LTEzLTIzNC03Mi0xMnww
1228,中級8,昼戦,69,MXw4Ny05LTIyOS0zMjQtNjg7MTMzLTgtMTItMzItMjM0OzE3Ny03LTIzNC03Mi0xMjsyMDA5My0xNC0yMzQtNzItMTI7MjE4LTEzLTIzNC0yODAtMTJ8MA==
1228,中級8,昼戦,70,MXwzMjgtOS0yMzQtNzItMTI7MzMzLTgtMjM0LTcyLTEyOzI5NS03LTIzNC03Mi0xMjszMzYtMTQtMjM0LTcyLTEyOzI4Ni0xMy0yMzQtNzItMTJ8MA==
1228,中級8,昼戦,71,MXwyMy05LTIzNC03Mi0xMjszMDQtOC0yMzQtNzItMTI7MzU1LTctMjM0LTcyLTEyOzM2NC0xNC0yMzQtNzItMTI7MzYzLTEzLTIzNC03Mi0xMnww
1228,中級8,昼戦,72,MXwyNy05LTIzNC0xODEtMTI7MTAyLTgtMjM0LTcyLTEyOzEzNy03LTIzNC03Mi0xMjsyODAtMTQtMjM0LTcyLTEyOzE1MC0xMy0yMzQtNzItMTJ8MA==
1228,中級8,昼戦,73,MXw3NC05LTEyLTMyLTIzNDszOTItOC0yMzQtNzItMTI7MzAxLTctMjM0LTcyLTEyOzM4MC0xNC0yMzQtNzItMTI7MTE2LTEzLTIzNC0zNzgtMTJ8MA==
1228,中級8,昼戦,74,MXwzMjctOS0yMzQtNzItMTI7MTQ0LTgtMjM0LTcyLTEyOzIwOS03LTIzNC03Mi0xMjsxOC0xNC0yMzQtNzItMTI7MjI1LTEzLTIzNC03Mi0xMnww
