地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修復,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
1224,中級4,昼戦,306,AR,AK-Alfa,100,0,5,580,20%,180%,15,89,56,55,65,0,0,9,100,0,4,0,-,高速弾 (5-Star),集中チップ (5-Star),4439,166,199,233,266,83
1224,中級4,昼戦,390,AR,433,100,0,5,620,20%,180%,15,83,48,48,69,0,0,9,100,0,8,0,-,高速弾 (5-Star),集中チップ (5-Star),4413,165,198,231,264,84
1224,中級4,昼戦,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,18,22,25,29,85
1224,中級4,昼戦,24,SMG,PP-2000,1,0,1,80,5%,150%,15,12,2,11,57,0,0,11,50,0,1,0,-,-,-,185,6,8,9,11,86
1228,中級8,昼戦,20046,RF,Kar98k Mod,120,3,5,445,88%,218%,195,170,103,49,36,0,0,11,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),9070,1020,1224,1428,1632,1
1228,中級8,昼戦,183,HG,コンテンダー,100,0,5,330,70%,150%,195,49,110,107,44,0,0,16,100,0,10,0,レッドサイト (5-Star),徹甲弾 (5-Star),X外骨格 (5-Star),4889,977,1173,1368,1564,2
1228,中級8,昼戦,20114,HG,ウェルロッドMkⅡ Mod,118,3,5,405,40%,150%,8,48,78,135,52,5,0,20,100,0,10,10,SFライト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4823,964,1157,1350,1543,3
1228,中級8,昼戦,20097,HG,M950A Mod,115,3,5,400,40%,150%,8,49,57,145,72,0,0,21,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4706,941,1129,1317,1505,4
1228,中級8,昼戦,20039,RF,モシン・ナガン Mod,115,3,5,450,90%,180%,255,172,99,46,36,0,0,11,100,0,8,7,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),8289,932,1119,1305,1492,5
1228,中級8,昼戦,20233,HG,Px4 ストーム Mod,115,2,5,380,40%,150%,8,47,77,162,57,0,0,21,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),4522,904,1085,1266,1447,6
1228,中級8,昼戦,20050,RF,リー・エンフィールド Mod,115,2,5,450,88%,175%,195,150,93,44,41,0,0,11,100,0,10,9,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7822,879,1055,1231,1407,7
1228,中級8,昼戦,379,HG,P10C,100,0,5,360,50%,150%,8,46,73,99,65,0,0,19,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3607,865,1038,1211,1385,8
1228,中級8,昼戦,20053,RF,NTW-20 Mod,115,3,5,475,88%,180%,195,188,86,32,32,0,0,11,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),専用装備 (5-Star),7607,855,1026,1198,1369,9
1228,中級8,昼戦,20010,HG,PPK Mod,115,3,5,340,50%,150%,8,45,65,164,63,0,0,19,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4275,855,1026,1197,1368,10
1228,中級8,昼戦,20008,HG,マカロフ Mod,115,2,5,340,40%,150%,8,43,67,174,61,0,0,19,100,0,10,8,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4210,842,1010,1178,1347,11
1228,中級8,昼戦,20007,HG,スチェッキン Mod,115,3,5,425,70%,150%,8,48,74,92,66,0,0,23,100,0,10,6,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4202,840,1008,1176,1344,12
1228,中級8,昼戦,20095,RF,漢陽88式 Mod,115,3,5,520,90%,180%,195,133,72,40,42,0,0,12,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7367,828,994,1160,1326,13
1228,中級8,昼戦,242,HG,P22,100,0,5,350,45%,150%,8,45,70,156,62,0,0,17,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),4034,806,968,1129,1290,14
1228,中級8,昼戦,20252,RF,KSVK Mod,115,3,5,450,88%,175%,195,183,91,33,32,0,0,11,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7034,791,949,1107,1266,15
1228,中級8,昼戦,20001,HG,コルトSAA Mod,115,2,5,410,20%,150%,15,33,53,126,49,0,0,25,100,0,10,8,SFライト (5-Star),信号弾 (5-Star),T外骨格 (5-Star),3909,781,938,1094,1250,16
1228,中級8,昼戦,377,RF,SCAR-H,100,0,5,425,88%,175%,215,125,98,31,41,0,0,9,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6905,776,932,1087,1242,17
1228,中級8,昼戦,20212,HG,K5 Mod,115,2,5,370,40%,150%,15,26,58,135,61,0,0,21,100,0,8,8,SFライト (5-Star),信号弾 (5-Star),T外骨格 (5-Star),3830,766,919,1072,1225,18
1228,中級8,昼戦,20230,RF,OBR Mod,115,3,5,430,88%,175%,195,142,90,35,38,0,0,10,100,0,8,7,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6806,765,918,1071,1225,19
1228,中級8,昼戦,257,RF,M200,100,0,5,440,88%,175%,195,160,106,35,34,0,0,10,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6780,762,915,1067,1220,20
1228,中級8,昼戦,294,HG,ウェブリー,100,0,5,430,20%,150%,15,25,70,129,56,0,0,24,100,0,10,0,SFライト (5-Star),信号弾 (5-Star),T外骨格 (5-Star),3811,762,914,1067,1219,21
1228,中級8,昼戦,266,RF,R93,100,0,5,405,88%,175%,195,140,102,36,39,0,0,9,100,0,4,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6726,756,908,1059,1210,22
1228,中級8,昼戦,142,HG,Five-seven,100,0,5,315,20%,150%,15,33,60,137,65,0,0,17,100,0,8,0,専用装備 (5-Star),信号弾 (5-Star),X外骨格 (5-Star),3691,738,885,1033,1181,23
1228,中級8,昼戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,154,95,47,34,0,0,8,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6513,732,879,1025,1172,24
1228,中級8,昼戦,348,RF,HS.50,100,0,5,440,88%,175%,195,167,89,31,33,0,0,10,100,0,8,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6499,731,877,1023,1169,25
1228,中級8,昼戦,250,HG,HS2000,100,0,5,360,40%,150%,15,35,65,122,61,0,0,21,100,0,10,0,サイレンサー (5-Star),信号弾 (5-Star),X外骨格 (5-Star),3641,728,873,1019,1165,26
1228,中級8,昼戦,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,96,66,51,97,0,0,10,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7912,692,830,969,1107,27
1228,中級8,昼戦,4,HG,パイソン,100,0,5,350,60%,150%,15,42,86,117,49,0,0,17,100,0,10,0,サイレンサー (5-Star),-,X外骨格 (5-Star),3455,691,829,967,1105,28
1228,中級8,昼戦,20055,AR,M4A1 Mod,119,3,5,565,68%,150%,15,93,53,53,100,15,0,9,100,0,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7839,685,823,960,1097,29
1228,中級8,昼戦,20065,AR,416 Mod,120,3,5,620,45%,160%,15,117,73,75,79,0,0,10,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7780,680,816,953,1089,30
1228,中級8,昼戦,20044,RF,SV-98 Mod,111,2,5,425,88%,150%,195,144,84,31,37,0,0,10,100,0,4,4,徹甲弾 (5-Star),オプティカル (5-Star),測距儀 (5-Star),5916,665,798,931,1064,31
1228,中級8,昼戦,20037,RF,M14 Mod,115,2,5,430,88%,150%,195,116,77,30,44,0,0,10,100,0,4,4,徹甲弾 (5-Star),オプティカル (5-Star),-,5808,653,784,914,1045,32
1228,中級8,昼戦,20293,AR,AK-15 Mod,116,3,5,590,68%,170%,15,107,57,76,78,0,0,10,100,0,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7351,643,771,900,1029,33
1228,中級8,昼戦,20205,AR,AN-94 Mod,115,3,5,590,68%,125%,15,98,74,52,105,0,0,9,100,0,10,8,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),7168,627,752,878,1003,34
1228,中級8,昼戦,20125,MG,Gr MG4 Mod,115,3,5,925,40%,150%,615,96,75,35,139,0,15,10,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),16691,625,751,876,1001,35
1228,中級8,昼戦,20049,RF,56式半 Mod,115,3,5,475,60%,150%,195,126,74,49,37,0,0,11,100,0,10,6,専用装備 (5-Star),サイレンサー (5-Star),-,5427,610,732,854,976,36
1228,中級8,昼戦,381,RF,M110,100,0,5,420,60%,150%,195,144,75,44,37,0,0,9,100,0,8,0,徹甲弾 (5-Star),サイレンサー (5-Star),-,5406,608,729,851,973,37
1228,中級8,昼戦,20057,AR,ST AR-15 Mod,115,3,5,535,75%,180%,15,102,67,54,73,0,0,9,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),6869,601,721,841,961,38
1228,中級8,昼戦,20206,AR,AK-12 Mod,115,2,5,565,40%,100%,15,109,85,59,101,0,0,9,100,0,7,6,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6790,594,712,831,950,39
1228,中級8,昼戦,20088,MG,MG3 Mod,115,3,5,1010,55%,150%,565,86,24,23,131,0,40,11,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),15826,593,712,830,949,40
1228,中級8,昼戦,402,RF,マルティニ・ヘンリー,100,0,5,440,60%,150%,195,132,79,52,34,0,0,10,100,0,10,0,徹甲弾 (5-Star),サイレンサー (5-Star),-,5139,578,693,809,925,41
1228,中級8,昼戦,20228,SMG,一〇〇式 Mod,115,3,5,1150,25%,100%,15,51,42,111,104,0,0,39,100,0,8,5,チップ (5-Star),専用装備 (5-Star),専用装備 (5-Star),7610,570,684,799,913,42
1228,中級8,昼戦,20115,SMG,スオミ Mod,116,3,5,1125,5%,100%,15,60,58,83,115,0,0,35,200,1,10,10,チップ (5-Star),専用装備 (5-Star),ホロサイト (5-Star),7529,564,677,790,903,43
1228,中級8,昼戦,20080,MG,M1919A4 Mod,115,3,5,925,35%,170%,515,114,64,25,102,0,14,10,100,0,5,4,専用装備 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),14270,535,642,749,856,44
1228,中級8,昼戦,378,AR,SCAR-L,100,0,5,550,20%,100%,15,106,65,55,99,0,0,8,100,0,10,0,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6104,534,640,747,854,45
1228,中級8,昼戦,20026,SMG,Gr MP5 Mod,115,3,5,900,5%,150%,8,53,40,148,90,0,0,30,100,0,10,4,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7116,533,640,747,853,46
1228,中級8,昼戦,20143,SMG,RO635 Mod,115,3,5,1035,25%,150%,15,25,41,135,97,0,0,30,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),サイレンサー (5-Star),7081,531,637,743,849,47
1228,中級8,昼戦,20103,SMG,UMP45 Mod,115,3,5,970,30%,175%,15,51,30,130,83,0,0,34,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7064,529,635,741,847,48
1228,中級8,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,101,70,52,103,0,0,8,100,0,8,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6045,528,634,740,846,49
1228,中級8,昼戦,20171,AR,リベロール Mod,115,2,5,590,20%,100%,15,112,65,44,89,0,0,9,100,0,10,10,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6031,527,633,738,844,50
1228,中級8,昼戦,20060,AR,AS Val Mod,115,3,5,675,20%,100%,15,92,67,53,97,0,0,11,100,0,10,8,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6009,525,630,736,841,51
1228,中級8,昼戦,20101,SMG,UMP9 Mod,115,3,5,900,25%,175%,15,57,33,138,87,0,0,30,100,0,5,5,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),6971,522,627,731,836,52
1228,中級8,昼戦,361,AR,QBZ-191,100,0,5,605,20%,100%,15,102,68,49,99,0,0,9,100,0,8,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5974,522,627,731,836,53
1228,中級8,昼戦,118,AR,9A-91,100,0,5,580,40%,150%,15,80,52,63,103,0,0,9,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),専用装備 (5-Star),5848,511,614,716,818,54
1228,中級8,昼戦,173,MG,PKP,100,0,5,825,35%,150%,515,98,61,27,122,0,15,9,50,0,4,0,特殊徹甲弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13316,499,599,699,798,55
1228,中級8,昼戦,20104,SMG,Gr G36c Mod,115,3,5,1080,5%,150%,15,44,29,114,81,0,0,35,100,0,10,10,専用装備 (5-Star),-,ホロサイト (5-Star),6639,497,597,697,796,56
1228,中級8,昼戦,62,AR,Gr G41,100,0,5,635,40%,150%,15,95,58,70,77,0,0,10,69,0,4,0,サイレンサー (5-Star),高速弾 (5-Star),専用装備 (5-Star),5624,492,590,688,787,57
1228,中級8,昼戦,374,MG,M240L,100,0,5,875,5%,150%,515,115,50,31,119,0,16,9,100,0,10,0,特殊徹甲弾 (5-Star),ホロサイト (5-Star),アサルトパック (5-Star),12561,471,565,659,753,58
1228,中級8,昼戦,172,AR,Am RFB,100,0,5,525,78%,198%,15,103,72,52,44,0,0,8,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),集中チップ (5-Star),5123,448,537,627,717,59
1228,中級8,昼戦,338,AR,SIG MCX,100,0,5,580,40%,180%,15,82,60,59,73,0,0,9,100,0,7,0,サイレンサー (5-Star),高速弾 (5-Star),集中チップ (5-Star),5117,447,537,626,716,60
1228,中級8,昼戦,306,AR,AK-Alfa,100,0,5,580,40%,180%,15,89,56,65,65,0,0,9,100,0,4,0,サイレンサー (5-Star),高速弾 (5-Star),集中チップ (5-Star),4940,432,518,605,691,61
1228,中級8,昼戦,20094,SMG,64式 Mod,115,3,5,900,25%,150%,15,30,33,119,93,0,0,26,100,0,4,4,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),5705,427,513,599,684,62
1228,中級8,昼戦,20021,SMG,PPSh-41 Mod,115,3,5,1035,70%,150%,8,59,12,85,94,0,0,30,100,0,4,4,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),5419,406,487,568,650,63
1228,中級8,昼戦,292,MG,RPK-16,100,0,5,825,5%,150%,515,90,39,36,124,0,15,9,100,0,5,0,特殊徹甲弾 (5-Star),-,アサルトパック (5-Star),10536,395,474,553,632,64
1228,中級8,昼戦,112,MG,ネゲヴ,100,0,5,870,5%,150%,515,89,37,36,134,0,14,9,100,0,8,0,特殊徹甲弾 (5-Star),-,アサルトパック (5-Star),10317,386,464,541,619,65
1228,中級8,昼戦,390,AR,433,100,0,5,620,20%,180%,15,83,48,48,69,0,0,9,100,0,8,0,暗視装備 (5-Star),高速弾 (5-Star),集中チップ (5-Star),4413,386,463,540,617,66
1228,中級8,昼戦,391,SMG,82式,100,0,5,1075,5%,180%,15,37,13,89,82,0,0,29,100,0,10,0,集中チップ (5-Star),-,暗視装備 (5-Star),5052,378,454,530,606,67
1228,中級8,昼戦,396,MG,MG15,100,0,5,870,5%,150%,515,111,31,24,98,0,15,9,100,0,4,0,特殊徹甲弾 (5-Star),-,アサルトパック (5-Star),9848,369,443,517,590,68
1228,中級8,昼戦,382,AR,MSBS,100,0,5,550,20%,180%,15,84,53,50,62,0,0,8,100,0,10,0,暗視装備 (5-Star),高速弾 (5-Star),集中チップ (5-Star),4163,364,437,509,582,69
1228,中級8,昼戦,106,AR,FAL,100,0,5,660,20%,150%,15,80,46,40,72,0,0,10,96,0,4,0,暗視装備 (5-Star),高速弾 (5-Star),-,4096,358,430,501,573,70
1228,中級8,昼戦,260,HG,PA-15,100,0,2,140,20%,150%,15,42,69,120,64,0,0,18,100,0,4,0,暗視装備 (5-Star),-,専用装備 (5-Star),1345,269,322,376,430,71
1228,中級8,昼戦,345,MG,MG338,100,0,5,870,5%,150%,195,110,38,28,125,0,9,9,100,0,10,0,徹甲弾 (5-Star),-,固定銃架 (5-Star),6493,243,292,340,389,72
1228,中級8,昼戦,276,MG,Kord,100,0,5,990,5%,150%,195,115,34,23,110,0,9,10,100,0,10,0,徹甲弾 (5-Star),-,固定銃架 (5-Star),6400,240,288,336,384,73
1228,中級8,昼戦,20282,SG,DP-12 Mod,115,3,5,1325,40%,150%,15,37,36,15,39,36,5,56,100,0,10,10,専用装備 (5-Star),散弾用閃光弾 (5-Star),暗視装備 (5-Star),8764,219,262,306,350,74
1228,中級8,昼戦,20159,SG,RMB-93 Mod,115,3,5,1235,40%,150%,15,35,33,15,29,35,4,47,100,0,8,10,専用装備 (5-Star),散弾用閃光弾 (5-Star),暗視装備 (5-Star),7565,189,226,264,302,75
1228,中級8,昼戦,163,SG,AA-12,100,0,5,1345,40%,150%,15,47,33,10,39,33,5,48,100,0,8,0,防弾ベスト (5-Star),専用装備 (5-Star),暗視装備 (5-Star),7535,188,226,263,301,76
1228,中級8,昼戦,20154,SG,M500 Mod,115,3,5,1345,40%,164%,15,35,43,9,40,33,4,51,100,0,10,10,防弾ベスト (5-Star),バードショット (5-Star),専用装備 (5-Star),7467,186,224,261,298,77
1228,中級8,昼戦,323,SG,LTLX7000,100,0,5,1375,40%,150%,15,25,35,10,28,36,5,49,100,0,10,0,防弾ベスト (5-Star),散弾用閃光弾 (5-Star),暗視装備 (5-Star),7397,184,221,258,295,78
1228,中級8,昼戦,398,SG,Stevens620,100,0,5,1265,40%,140%,15,32,14,13,39,35,5,45,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),暗視装備 (5-Star),7058,176,211,247,282,79
1228,中級8,昼戦,387,SG,TPS,100,0,5,1265,40%,140%,15,31,16,13,45,34,6,45,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),暗視装備 (5-Star),7017,175,210,245,280,80
1228,中級8,昼戦,350,SG,FO-12,100,0,5,1280,40%,140%,15,33,15,11,48,34,5,46,150,1,10,0,防弾ベスト (5-Star),バードショット (5-Star),-,6880,172,206,240,275,81
1228,中級8,昼戦,366,SG,SPAS-15,100,0,5,1320,40%,140%,15,37,15,9,46,34,3,47,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),-,6783,169,203,237,271,82
1228,中級8,昼戦,351,SG,M26-MASS,100,0,5,1265,40%,140%,15,37,16,13,42,33,5,47,100,0,4,0,防弾ベスト (5-Star),バードショット (5-Star),-,6755,168,202,236,270,83
1228,中級8,昼戦,397,SG,Stevens520,100,0,5,1210,40%,140%,15,34,15,14,43,34,5,43,100,0,4,0,防弾ベスト (5-Star),バードショット (5-Star),-,6684,167,200,233,267,84
1228,中級8,昼戦,302,SG,ディフェンダー,100,0,5,1235,70%,150%,15,55,14,16,27,29,8,44,100,0,8,0,防弾ベスト (5-Star),専用装備 (5-Star),-,6581,164,197,230,263,85
1228,中級8,昼戦,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,26,32,37,42,86
1228,中級8,昼戦,24,SMG,PP-2000,1,0,1,80,5%,150%,15,12,2,11,57,0,0,11,50,0,1,0,-,-,-,185,13,16,19,22,87
1233,上級3,昼戦,20046,RF,Kar98k Mod,120,3,5,445,88%,218%,195,170,103,49,36,0,0,11,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),9070,1020,1224,1428,1632,1
1233,上級3,昼戦,20282,SG,DP-12 Mod,115,3,5,1325,40%,150%,15,37,36,23,39,36,5,56,100,0,10,10,専用装備 (5-Star),散弾用閃光弾 (5-Star),SFライト (5-Star),9938,993,1192,1391,1590,2
1233,上級3,昼戦,183,HG,コンテンダー,100,0,5,330,70%,150%,195,49,110,107,44,0,0,16,100,0,10,0,レッドサイト (5-Star),徹甲弾 (5-Star),X外骨格 (5-Star),4889,977,1173,1368,1564,3
1233,上級3,昼戦,20114,HG,ウェルロッドMkⅡ Mod,118,3,5,405,40%,150%,8,48,78,135,52,5,0,20,100,0,10,10,SFライト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4823,964,1157,1350,1543,4
1233,上級3,昼戦,20097,HG,M950A Mod,115,3,5,400,40%,150%,8,49,57,145,72,0,0,21,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4706,941,1129,1317,1505,5
1233,上級3,昼戦,20039,RF,モシン・ナガン Mod,115,3,5,450,90%,180%,255,172,99,46,36,0,0,11,100,0,8,7,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),8289,932,1119,1305,1492,6
1233,上級3,昼戦,20233,HG,Px4 ストーム Mod,115,2,5,380,40%,150%,8,47,77,162,57,0,0,21,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),4522,904,1085,1266,1447,7
1233,上級3,昼戦,20050,RF,リー・エンフィールド Mod,115,2,5,450,88%,175%,195,150,93,44,41,0,0,11,100,0,10,9,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7822,879,1055,1231,1407,8
1233,上級3,昼戦,20159,SG,RMB-93 Mod,115,3,5,1235,40%,150%,15,35,33,23,29,35,4,47,100,0,8,10,専用装備 (5-Star),散弾用閃光弾 (5-Star),SFライト (5-Star),8631,863,1035,1208,1380,9
1233,上級3,昼戦,163,SG,AA-12,100,0,5,1345,40%,150%,15,47,33,18,39,33,5,48,100,0,8,0,防弾ベスト (5-Star),専用装備 (5-Star),SFライト (5-Star),8618,861,1034,1206,1378,10
1233,上級3,昼戦,20053,RF,NTW-20 Mod,115,3,5,475,88%,180%,195,188,86,32,32,0,0,11,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),専用装備 (5-Star),7607,855,1026,1198,1369,11
1233,上級3,昼戦,20010,HG,PPK Mod,115,3,5,340,50%,150%,8,45,65,164,63,0,0,19,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4275,855,1026,1197,1368,12
1233,上級3,昼戦,20008,HG,マカロフ Mod,115,2,5,340,40%,150%,8,43,67,174,61,0,0,19,100,0,10,8,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4210,842,1010,1178,1347,13
1233,上級3,昼戦,20007,HG,スチェッキン Mod,115,3,5,425,70%,150%,8,48,74,92,66,0,0,23,100,0,10,6,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4202,840,1008,1176,1344,14
1233,上級3,昼戦,20095,RF,漢陽88式 Mod,115,3,5,520,90%,180%,195,133,72,40,42,0,0,12,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7367,828,994,1160,1326,15
1233,上級3,昼戦,20212,HG,K5 Mod,115,2,5,370,70%,150%,8,47,78,112,62,0,0,21,100,0,8,8,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),4070,814,976,1139,1302,16
1233,上級3,昼戦,242,HG,P22,100,0,5,350,45%,150%,8,45,70,156,62,0,0,17,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),4034,806,968,1129,1290,17
1233,上級3,昼戦,20252,RF,KSVK Mod,115,3,5,450,88%,175%,195,183,91,33,32,0,0,11,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7034,791,949,1107,1266,18
1233,上級3,昼戦,377,RF,SCAR-H,100,0,5,425,88%,175%,215,125,98,31,41,0,0,9,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6905,776,932,1087,1242,19
1233,上級3,昼戦,20001,HG,コルトSAA Mod,115,2,5,410,40%,150%,15,33,53,128,49,0,0,25,100,0,10,8,サイレンサー (5-Star),信号弾 (5-Star),T外骨格 (5-Star),3849,769,923,1077,1231,20
1233,上級3,昼戦,20230,RF,OBR Mod,115,3,5,430,88%,175%,195,142,90,35,38,0,0,10,100,0,8,7,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6806,765,918,1071,1225,21
1233,上級3,昼戦,323,SG,LTLX7000,100,0,5,1375,40%,140%,15,33,29,10,36,36,5,49,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),ホロサイト (5-Star),7651,765,918,1071,1224,22
1233,上級3,昼戦,257,RF,M200,100,0,5,440,88%,175%,195,160,106,35,34,0,0,10,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6780,762,915,1067,1220,23
1233,上級3,昼戦,266,RF,R93,100,0,5,405,88%,175%,195,140,102,36,39,0,0,9,100,0,4,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6726,756,908,1059,1210,24
1233,上級3,昼戦,398,SG,Stevens620,100,0,5,1265,40%,140%,15,40,28,13,35,35,5,45,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),ホロサイト (5-Star),7514,751,901,1051,1202,25
1233,上級3,昼戦,387,SG,TPS,100,0,5,1265,40%,140%,15,39,30,13,41,34,6,45,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),ホロサイト (5-Star),7509,750,901,1051,1201,26
1233,上級3,昼戦,294,HG,ウェブリー,100,0,5,430,40%,150%,15,25,70,131,56,0,0,24,100,0,10,0,サイレンサー (5-Star),信号弾 (5-Star),T外骨格 (5-Star),3750,750,900,1050,1200,27
1233,上級3,昼戦,20154,SG,M500 Mod,115,3,5,1345,40%,164%,15,35,43,9,40,33,4,51,100,0,10,10,防弾ベスト (5-Star),バードショット (5-Star),専用装備 (5-Star),7467,746,896,1045,1194,28
1233,上級3,昼戦,350,SG,FO-12,100,0,5,1280,40%,150%,15,41,49,11,32,34,5,46,150,1,10,0,防弾ベスト (5-Star),散弾用閃光弾 (5-Star),ホロサイト (5-Star),7461,746,895,1044,1193,29
1233,上級3,昼戦,142,HG,Five-seven,100,0,5,315,20%,150%,15,33,60,137,65,0,0,17,100,0,8,0,専用装備 (5-Star),信号弾 (5-Star),X外骨格 (5-Star),3691,738,885,1033,1181,30
1233,上級3,昼戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,154,95,47,34,0,0,8,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6513,732,879,1025,1172,31
1233,上級3,昼戦,348,RF,HS.50,100,0,5,440,88%,175%,195,167,89,31,33,0,0,10,100,0,8,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6499,731,877,1023,1169,32
1233,上級3,昼戦,366,SG,SPAS-15,100,0,5,1320,40%,140%,15,45,29,9,42,34,3,47,100,0,10,0,防弾ベスト (5-Star),バードショット (5-Star),ホロサイト (5-Star),7283,728,873,1019,1165,33
1233,上級3,昼戦,250,HG,HS2000,100,0,5,360,40%,150%,15,29,65,137,61,0,0,21,100,0,10,0,サイレンサー (5-Star),信号弾 (5-Star),T外骨格 (5-Star),3641,728,873,1019,1165,34
